Region,Country,Location,StationID,Date,T,TM,Tm,SLP,H,PP,VV,V,VM,VG,RA,SN,TS,FG
Africa,Kenya,Makindu,637660,09-02-2020,22.2,27.6,17.2,-,81,0,40.1,3.9,13,-,,,,
Africa,Kenya,Makindu,637660,10-02-2020,22.8,30,15.8,-,73,0,38.8,4.4,9.4,-,,,,
Africa,Kenya,Makindu,637660,11-02-2020,22.4,31,14.7,-,71,0,40.1,4.1,11.1,-,,,,
Africa,Kenya,Makindu,637660,12-02-2020,23.6,30.1,17.1,-,77,0,40.1,4.6,9.4,-,,,,
Africa,Kenya,Makindu,637660,13-02-2020,22,26,19.4,-,90,0,40.1,1.3,7.6,-,,,,
Africa,Kenya,Makindu,637660,14-02-2020,22.2,26.2,20,-,87,0.51,40.1,0,-,-,o,,,
Africa,Kenya,Makindu,637660,15-02-2020,23.1,27.5,20,-,79,0,40.1,2.6,7.6,-,,,,
Africa,Kenya,Makindu,637660,16-02-2020,21.9,25.1,20.5,-,91,4.06,40.1,5.6,11.1,-,o,,,
Africa,Kenya,Makindu,637660,17-02-2020,20.7,22.2,20,-,95,0,40.1,3.7,7.6,-,,,,
Africa,Kenya,Makindu,637660,18-02-2020,23.9,29,20.5,-,79,0,40.1,4.6,7.6,-,,,,
Africa,Kenya,Makindu,637660,19-02-2020,23.7,28.7,20.5,-,86,1.02,40.1,4.1,9.4,-,o,,,
Africa,Kenya,Makindu,637660,20-02-2020,23.8,29.7,19.5,-,80,0,40.1,5.7,7.6,-,,,,
Africa,Kenya,Makindu,637660,21-02-2020,22.9,29,19.5,-,84,0,40.1,3,7.6,-,,,,
Africa,Kenya,Makindu,637660,22-02-2020,23.4,28.5,21.2,-,85,0,40.1,1.5,7.6,-,,,,
Africa,Kenya,Makindu,637660,23-02-2020,22.5,27,19.1,-,85,0,40.1,5.4,22.2,-,,,,
Africa,Kenya,Makindu,637660,24-02-2020,23.8,29.5,18.7,-,75,0,40.1,6.3,11.1,-,,,,
Africa,Kenya,Makindu,637660,25-02-2020,23.5,29,19.3,-,83,0,40.1,4.4,9.4,-,,,,
Africa,Kenya,Makindu,637660,26-02-2020,23.5,29.7,19.7,-,82,3.05,35.7,7.8,13,-,o,,,
Africa,Kenya,Makindu,637660,27-02-2020,24.1,29.2,19.2,-,78,40.89,37.2,10.6,13,-,o,,,
Africa,Kenya,Makindu,637660,28-02-2020,24.1,29,19,-,76,0,40.1,9.4,14.8,-,,,,
Africa,Kenya,Makindu,637660,29-02-2020,23.3,27.7,20.1,-,84,0,40.1,5.6,9.4,-,,,,
Africa,Kenya,Malindi,637990,01-01-2020,28.4,32,25,1009.8,78,0,15,16.1,33.5,-,,,,
Africa,Kenya,Malindi,637990,02-01-2020,28.7,31,24.7,1011.1,77,0,17.2,17.6,33.5,-,,,,
Africa,Kenya,Malindi,637990,03-01-2020,28.3,32,24.8,1012.7,80,0,14.3,12.8,27.8,-,,,,
Africa,Kenya,Malindi,637990,04-01-2020,28,31,24,1011.2,78,0,15.8,6.5,20.6,-,,,,
Africa,Kenya,Malindi,637990,05-01-2020,28.6,32,23.7,1010,79,0,17.7,8.5,18.3,-,,,,
Africa,Kenya,Malindi,637990,06-01-2020,28.5,32,25,1009.3,80,0,15.3,10.7,20.6,-,,,,
Africa,Kenya,Malindi,637990,07-01-2020,28.7,31,25.7,1010.8,81,0,16.9,11.9,27.8,-,,,,
Africa,Kenya,Malindi,637990,08-01-2020,28.8,32,25.5,1010.8,76,0,16.1,8.5,18.3,-,,,,
Africa,Kenya,Malindi,637990,09-01-2020,28.7,32,25,1010,78,0,14.8,10.4,18.3,-,,,,
Africa,Kenya,Malindi,637990,10-01-2020,29.2,32,24,1010.2,77,0,17.5,9.3,18.3,-,,,o,
Africa,Kenya,Malindi,637990,11-01-2020,28.5,32,25.5,1009.8,80,0,14.5,6.1,18.3,-,,,,o
Africa,Kenya,Malindi,637990,12-01-2020,28.6,31.2,24,1010.5,82,5.08,15.4,6.5,18.3,-,o,,,
Africa,Kenya,Malindi,637990,13-01-2020,27.1,32,23.7,1010.6,84,-,16.7,6.7,33.5,-,o,,,
Africa,Kenya,Malindi,637990,14-01-2020,27.8,31.2,23,1009.5,80,22.1,17.4,13,22.2,-,o,,o,
Africa,Kenya,Malindi,637990,15-01-2020,29.6,31.2,25.5,1010,77,0,18.3,20,33.5,-,,,,
Africa,Kenya,Malindi,637990,16-01-2020,29.3,32,27,1010.5,75,-,16.4,17.6,33.5,-,o,,,
Africa,Kenya,Malindi,637990,17-01-2020,28.7,31,24.7,1009.3,74,0,18.2,18.7,37,-,,,,
Africa,Kenya,Malindi,637990,18-01-2020,28.1,31,24.7,1009.1,77,0,18.2,21.3,33.5,-,,,,
Africa,Kenya,Malindi,637990,19-01-2020,28.8,31,25.5,1010.8,74,0,15.6,21.5,37,-,,,,
Africa,Kenya,Malindi,637990,20-01-2020,28.8,31.2,24.9,1009,76,0,18.3,20.6,33.5,-,,,,
Africa,Kenya,Malindi,637990,21-01-2020,28.4,32,24.5,1007.6,78,0,20.6,20.9,40.7,-,,,,
Africa,Kenya,Malindi,637990,22-01-2020,28.7,31,25.5,1008,75,0,17.1,17,29.4,-,,,,
Africa,Kenya,Malindi,637990,23-01-2020,28.8,32,26.5,1009.5,78,0,17.1,16.1,25.9,-,,,,
Africa,Kenya,Malindi,637990,24-01-2020,29.1,32,27,1010.4,78,0,15.8,18.7,29.4,-,,,,
Africa,Kenya,Malindi,637990,25-01-2020,29.1,32,27,1011.2,78,0,16.3,22.6,37,-,,,,
Africa,Kenya,Malindi,637990,26-01-2020,28.9,31.1,25.5,1011.5,80,0,18.8,7.2,18.3,-,,,,
Africa,Kenya,Malindi,637990,27-01-2020,28.9,32,24.6,1011.6,79,0,16.7,11.1,25.9,-,,,,
Africa,Kenya,Malindi,637990,28-01-2020,27.7,30.2,24.5,1011.3,83,2.03,19.5,10.2,43.2,-,o,,,
Africa,Kenya,Malindi,637990,29-01-2020,28.6,31,24.5,1011.8,78,0,17.7,9.6,22.2,-,,,,
Africa,Kenya,Malindi,637990,30-01-2020,28.7,32,24,1012.2,74,0,16.6,17.2,33.5,-,,,,
Africa,Kenya,Malindi,637990,31-01-2020,28.3,31,26,1009.9,80,0,17.1,9.8,22.2,-,,,,
Africa,Kenya,Malindi,637990,01-02-2020,28.7,32,25,1011.1,79,0,17.4,10.9,27.8,-,,,,
Africa,Kenya,Malindi,637990,02-02-2020,29.1,32,25,1011.9,75,0,15.9,10.6,22.2,-,,,,
Africa,Kenya,Malindi,637990,03-02-2020,28.9,31,26,1011.9,77,0,15.9,17,29.4,-,,,,
Africa,Kenya,Malindi,637990,04-02-2020,28.9,31.2,25.5,1011.3,77,0,17.5,14.3,29.4,-,,,,
Africa,Kenya,Malindi,637990,05-02-2020,28.7,32,25.4,1011.4,77,0,18,14.4,27.8,-,,,,
Africa,Kenya,Malindi,637990,06-02-2020,28.9,32,24,1012.5,75,0,17.7,12.8,27.8,-,,,,
Africa,Kenya,Malindi,637990,07-02-2020,28.4,31.5,25,1012.1,78,0,20,14.3,25.9,-,,,,
Africa,Kenya,Malindi,637990,08-02-2020,28.6,32,25,1012.8,74,0,17.7,13.3,25.9,-,,,,
Africa,Kenya,Malindi,637990,09-02-2020,28.8,32,25,1011.9,74,0,17.2,15.6,25.9,-,,,,
Africa,Kenya,Malindi,637990,10-02-2020,28.3,31,23.2,1010.4,76,0,16.4,9.4,27.8,-,,,,
Africa,Kenya,Malindi,637990,11-02-2020,28.6,32,24.7,1009.5,79,0,15.3,7.4,25.9,-,,,,
Africa,Kenya,Malindi,637990,12-02-2020,28.9,32,26,1008.9,79,0,14.3,15.9,33.5,-,,,,
Africa,Kenya,Malindi,637990,13-02-2020,28.7,31,25.4,1011.2,79,0,14.8,15.9,37,-,,,,
Africa,Kenya,Malindi,637990,14-02-2020,28.9,31,26.7,1010.9,79,2.03,16.7,27.6,40.7,-,,,,
Africa,Kenya,Malindi,637990,15-02-2020,28.3,31,25.4,1011.2,78,0,15.4,20.6,40.7,-,,,,
Africa,Kenya,Malindi,637990,16-02-2020,28.5,31.1,24.4,1011.7,77,0,15.8,17,33.5,-,,,,
Africa,Kenya,Malindi,637990,17-02-2020,28.7,31,25.9,1011.2,80,0,16.1,17.8,33.5,-,,,,
Africa,Kenya,Malindi,637990,18-02-2020,29.1,32,26,1011.4,78,0,17.2,11.9,25.9,-,,,,
Africa,Kenya,Malindi,637990,19-02-2020,29.1,32,25.4,1010.8,78,0,16.7,12.4,33.5,-,,,,
Africa,Kenya,Malindi,637990,20-02-2020,28.8,32,25,1009.8,80,0,16.1,12.6,33.5,-,,,,
Africa,Kenya,Malindi,637990,21-02-2020,28.8,32,25,1009.6,80,0,16.9,13.3,29.4,-,,,,
Africa,Kenya,Malindi,637990,22-02-2020,29,32,24.9,1009.8,78,0,17.5,16.5,33.5,-,,,,
Africa,Kenya,Malindi,637990,23-02-2020,28.9,32,26,1009.5,80,0,16.1,19.4,37,-,,,,
Africa,Kenya,Malindi,637990,24-02-2020,29.1,32,25.4,1009.6,80,0,15.4,20.4,37,-,,,,
Africa,Kenya,Malindi,637990,25-02-2020,29.1,32,25.7,1009.1,79,0,16.1,16.5,33.5,-,,,,
Africa,Kenya,Malindi,637990,26-02-2020,29.4,32,25.7,1009.5,79,0,16.9,16.5,37,-,,,,
Africa,Kenya,Malindi,637990,27-02-2020,29.5,32,25.6,1010,77,0,17.2,15.4,33.5,-,,,,
Africa,Kenya,Malindi,637990,28-02-2020,29.5,32.1,26,1009.7,78,0,16.1,15.2,29.4,-,,,,
Africa,Kenya,Malindi,637990,29-02-2020,29.6,33,27,1008.5,79,0,18.8,9.3,25.9,-,,,,
Africa,Kenya,Mandera,636240,01-01-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Africa,Kenya,Mandera,636240,02-01-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Africa,Kenya,Mandera,636240,03-01-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Africa,Kenya,Mandera,636240,04-01-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Africa,Kenya,Mandera,636240,05-01-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Africa,Kenya,Mandera,636240,06-01-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Africa,Kenya,Mandera,636240,07-01-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Africa,Kenya,Mandera,636240,08-01-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Africa,Kenya,Mandera,636240,09-01-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Africa,Kenya,Mandera,636240,10-01-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Africa,Kenya,Mandera,636240,11-01-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Africa,Kenya,Mandera,636240,12-01-2020,31.4,33.7,24.6,1010.4,51,0,29.9,7.4,11.1,-,,,,
Africa,Kenya,Mandera,636240,13-01-2020,29.5,33.7,25,1011.8,56,0,27.5,8.7,16.5,-,,,,
Africa,Kenya,Mandera,636240,14-01-2020,31.2,35.2,24.8,1011.2,47,0,27.5,9.6,13,-,,,,
Africa,Kenya,Mandera,636240,15-01-2020,30.3,35.2,22.2,1010.8,42,0,27.5,9.3,13,-,,,,
Africa,Kenya,Mandera,636240,16-01-2020,30.2,34.6,21,1011.2,28,0,28,10.7,18.3,-,,,,
Africa,Kenya,Mandera,636240,17-01-2020,29,35,19.5,1010.7,25,0,27.5,9.3,14.8,-,,,,
Africa,Kenya,Mandera,636240,18-01-2020,29.4,35,18.4,1010.6,31,0,28,9.6,18.3,-,,,,
Africa,Kenya,Mandera,636240,19-01-2020,30.2,35.5,19.5,1010.6,36,0,28,7.8,13,-,,,,
Africa,Kenya,Mandera,636240,20-01-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Africa,Kenya,Mandera,636240,21-01-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Africa,Kenya,Mandera,636240,22-01-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Africa,Kenya,Mandera,636240,23-01-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Africa,Kenya,Mandera,636240,24-01-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Africa,Kenya,Mandera,636240,25-01-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Africa,Kenya,Mandera,636240,26-01-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Africa,Kenya,Mandera,636240,27-01-2020,31.4,35.5,25,1012.1,45,0,32.5,8,11.1,-,,,,
Africa,Kenya,Mandera,636240,28-01-2020,31.8,35,24.5,1011.6,41,0,37,8.5,13,-,,,,
Africa,Kenya,Mandera,636240,29-01-2020,31.2,35.6,23.5,1011.5,42,0,36,8.5,14.8,-,,,,
Africa,Kenya,Mandera,636240,30-01-2020,31.3,35.6,24,1011.9,44,0,29.9,6.9,9.4,-,,,,
Africa,Kenya,Mandera,636240,31-01-2020,31,36,21.5,1011.4,41,0,34,7.4,9.4,-,,,,
Africa,Kenya,Mandera,636240,01-02-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Africa,Kenya,Mandera,636240,02-02-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Africa,Kenya,Mandera,636240,03-02-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Africa,Kenya,Mandera,636240,04-02-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Africa,Kenya,Mandera,636240,05-02-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Africa,Kenya,Mandera,636240,06-02-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Africa,Kenya,Mandera,636240,07-02-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Africa,Kenya,Mandera,636240,08-02-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Africa,Kenya,Mandera,636240,09-02-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Africa,Kenya,Mandera,636240,10-02-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Africa,Kenya,Mandera,636240,11-02-2020,31.6,35.5,24,1011.2,48,0,32.5,4.6,7.6,-,,,,
Africa,Kenya,Mandera,636240,12-02-2020,33.8,37.6,25.5,1010,42,0,37,8.9,14.8,-,,,,
Africa,Kenya,Mandera,636240,13-02-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Africa,Kenya,Mandera,636240,14-02-2020,32,34.6,28,1012.1,40,0,36.2,13,22.2,-,,,,
Africa,Kenya,Mandera,636240,15-02-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Africa,Kenya,Mandera,636240,16-02-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Africa,Kenya,Mandera,636240,17-02-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Africa,Kenya,Mandera,636240,18-02-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Africa,Kenya,Mandera,636240,19-02-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Africa,Kenya,Mandera,636240,20-02-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Africa,Kenya,Mandera,636240,21-02-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Africa,Kenya,Mandera,636240,22-02-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Africa,Kenya,Mandera,636240,23-02-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Africa,Kenya,Mandera,636240,24-02-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Africa,Kenya,Mandera,636240,25-02-2020,33.3,38.5,28.1,1008.7,41,0,34.9,7,9.4,-,,,,
Africa,Kenya,Mandera,636240,26-02-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Africa,Kenya,Mandera,636240,27-02-2020,34.3,39,27.4,1009.5,28,0,36,9.6,13,-,,,,
Africa,Kenya,Mandera,636240,28-02-2020,32.7,38.1,23.4,1009.7,29,0,36,5.9,9.4,-,,,,
Africa,Kenya,Mandera,636240,29-02-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Africa,Kenya,Marsabit,636410,01-01-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Africa,Kenya,Marsabit,636410,02-01-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Africa,Kenya,Marsabit,636410,03-01-2020,20.1,21.6,18.6,-,81,0,29.9,34.6,46.5,-,,,,
Africa,Kenya,Marsabit,636410,04-01-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Africa,Kenya,Marsabit,636410,05-01-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Africa,Kenya,Marsabit,636410,06-01-2020,21.7,24,19,-,75,0,29.9,31.9,40.7,-,,,,
Africa,Kenya,Marsabit,636410,07-01-2020,20.8,21.5,19.2,-,78,0,29.9,38.7,44.3,-,,,,
Africa,Kenya,Marsabit,636410,08-01-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Africa,Kenya,Marsabit,636410,09-01-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Africa,Kenya,Marsabit,636410,10-01-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Africa,Kenya,Marsabit,636410,11-01-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Africa,Kenya,Marsabit,636410,12-01-2020,22.3,25,18.4,-,78,0,29.9,23.2,33.5,-,,,,
Africa,Kenya,Marsabit,636410,13-01-2020,20.6,24,18.5,-,84,0.51,20.1,12.6,27.8,-,,,,o
Africa,Kenya,Marsabit,636410,14-01-2020,22.2,25.2,17.2,-,77,22.1,27,9.6,18.3,-,,,,
Africa,Kenya,Marsabit,636410,15-01-2020,20.8,23,18.8,-,81,0,23.8,38,48.2,-,,,,
Africa,Kenya,Marsabit,636410,16-01-2020,21.9,24.2,18.5,-,62,0,29.9,30.2,46.5,-,,,,
Africa,Kenya,Marsabit,636410,17-01-2020,21.9,25.5,19.6,-,51,0,29.9,27,37,-,,,,
Africa,Kenya,Marsabit,636410,18-01-2020,22.7,24.5,20.5,-,43,0,29.9,20,29.4,-,,,,
Africa,Kenya,Marsabit,636410,19-01-2020,23.1,25.6,18.6,-,52,0,29.9,18,37,-,,,,
Africa,Kenya,Marsabit,636410,20-01-2020,22.2,25,20.1,-,62,0,29.9,20.4,37,-,,,,
Africa,Kenya,Marsabit,636410,21-01-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Africa,Kenya,Marsabit,636410,22-01-2020,23.3,25,21.5,-,47,0,29.9,17.8,29.4,-,,,,
Africa,Kenya,Marsabit,636410,23-01-2020,24.2,26.2,21.5,-,55,0,29.9,17,37,-,,,,
Africa,Kenya,Marsabit,636410,24-01-2020,21.6,23,18.5,-,73,0,29.9,30.2,44.3,-,,,,
Africa,Kenya,Marsabit,636410,25-01-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Africa,Kenya,Marsabit,636410,26-01-2020,20.7,22,18.5,-,85,2.03,25.3,31.1,37,-,,,,o
Africa,Kenya,Marsabit,636410,27-01-2020,20.2,22,18.5,-,89,6.1,23.7,33.3,40.7,-,o,,,o
Africa,Kenya,Marsabit,636410,28-01-2020,19.9,23,18,-,93,3.05,18.7,28.9,40.7,-,o,,,o
Africa,Kenya,Marsabit,636410,29-01-2020,21.1,23,18,-,84,7.87,29.9,20.2,37,-,,,,
Africa,Kenya,Marsabit,636410,30-01-2020,20.4,22,18.5,-,85,25.91,25.7,23.5,37,-,o,,,o
Africa,Kenya,Marsabit,636410,31-01-2020,22.3,24.7,18,-,75,0.51,28.3,22.2,44.3,-,,,,
Africa,Kenya,Marsabit,636410,01-02-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Africa,Kenya,Marsabit,636410,02-02-2020,22.9,26,20.7,-,73,0,29.9,17,22.2,-,,,,
Africa,Kenya,Marsabit,636410,03-02-2020,21.3,22.5,20.5,-,79,0,29.9,23.7,27.8,-,,,,
Africa,Kenya,Marsabit,636410,04-02-2020,20.8,22.7,18.7,-,80,0,27.5,24.1,37,-,,,,
Africa,Kenya,Marsabit,636410,05-02-2020,21.9,24.2,20,-,64,0,29.9,22.2,37,-,,,,
Africa,Kenya,Marsabit,636410,06-02-2020,22.2,24,19.5,-,63,0,29.9,24.8,40.7,-,,,,
Africa,Kenya,Marsabit,636410,07-02-2020,22,24.5,20.2,-,65,0,29.9,24.1,33.5,-,,,,
Africa,Kenya,Marsabit,636410,08-02-2020,21.6,24.7,18,-,64,0,29.9,27.4,37,-,,,,
Africa,Kenya,Marsabit,636410,09-02-2020,21.5,24.5,17.5,-,67,0,27.2,26.7,37,-,,,,
Africa,Kenya,Marsabit,636410,10-02-2020,22.4,26.2,17.9,-,63,0,28.6,23,40.7,-,,,,
Africa,Kenya,Marsabit,636410,11-02-2020,23.5,27.7,18.2,-,60,0,29.9,21.5,37,-,,,,
Africa,Kenya,Marsabit,636410,12-02-2020,23.2,27,19,-,69,0,28.8,21.5,27.8,-,,,,
Africa,Kenya,Marsabit,636410,13-02-2020,22.2,23.5,21.2,-,74,3.05,28.6,22.8,37,-,,,,
Africa,Kenya,Marsabit,636410,14-02-2020,21.7,25.2,18.8,-,66,0,28.6,26.7,37,-,,,,
Africa,Kenya,Marsabit,636410,15-02-2020,21.4,23.2,18.7,-,67,0,29.9,21.3,33.5,-,,,,
Africa,Kenya,Marsabit,636410,16-02-2020,22.5,25.5,18.7,-,68,0,28.3,25.9,31.3,-,,,,
Africa,Kenya,Marsabit,636410,17-02-2020,21.5,23,18.7,-,75,0,27.5,37,44.3,-,,,,
Africa,Kenya,Marsabit,636410,18-02-2020,21.4,23.2,19.1,-,78,0,27.5,34.6,44.3,-,,,,
Africa,Kenya,Marsabit,636410,19-02-2020,22.4,25,19,-,73,0,29.9,23.7,31.3,-,,,,
Africa,Kenya,Marsabit,636410,20-02-2020,22.7,25.6,18.6,-,69,0,29.9,20.7,31.3,-,,,,
Africa,Kenya,Marsabit,636410,21-02-2020,22.6,24.6,19.7,-,72,0,29.9,30.4,44.3,-,,,,
Africa,Kenya,Marsabit,636410,22-02-2020,21.7,23,19.5,-,77,2.03,29.9,23.2,44.3,-,,,,
Africa,Kenya,Marsabit,636410,23-02-2020,22.4,27,18.5,-,61,0,29.9,25,37,-,,,,
Africa,Kenya,Marsabit,636410,24-02-2020,23.4,26.6,18.5,-,61,0,29.9,21.7,33.5,-,,,,
Africa,Kenya,Marsabit,636410,25-02-2020,24.6,28,19.9,-,56,0,27.2,20.2,31.3,-,,,,
Africa,Kenya,Marsabit,636410,26-02-2020,23.9,27.2,21,-,66,0,28.6,23.5,31.3,-,,,,
Africa,Kenya,Marsabit,636410,27-02-2020,22.4,25.5,19,-,75,0,29.9,26.7,37,-,,,,
Africa,Kenya,Marsabit,636410,28-02-2020,24.7,26.1,23.1,-,55,0,29.9,22.6,31.3,-,,,,
Africa,Kenya,Marsabit,636410,29-02-2020,25.8,27.7,24.5,-,56,0,29.9,20.7,22.2,-,,,,
Africa,Kenya,Meru,636950,01-01-2020,17.9,25.6,12.4,-,82,0,30.7,5.6,9.4,-,,,,
Africa,Kenya,Meru,636950,02-01-2020,17.6,23.9,13.1,-,89,4.06,29.5,3.3,5.4,-,o,,,
Africa,Kenya,Meru,636950,03-01-2020,18.4,24.2,14.3,-,86,11.94,29.9,3.7,7.6,-,o,,,
Africa,Kenya,Meru,636950,04-01-2020,18.3,23.7,13.6,-,83,0,27.5,5.4,7.6,-,,,,
Africa,Kenya,Meru,636950,05-01-2020,19.1,26.8,13.3,-,80,0,31.2,5.7,9.4,-,,,,
Africa,Kenya,Meru,636950,06-01-2020,19.3,25.2,15.5,-,89,0.25,29.9,4.1,7.6,-,o,,o,
Africa,Kenya,Meru,636950,07-01-2020,19.8,23.6,15.3,-,87,8.89,28.8,5.6,9.4,-,,,,
Africa,Kenya,Meru,636950,08-01-2020,19.4,23.7,16.3,-,85,5.08,23.5,4.6,5.4,-,o,,,
Africa,Kenya,Meru,636950,09-01-2020,18.7,23.2,13.4,-,90,0.25,30.6,3.7,9.4,-,,,,
Africa,Kenya,Meru,636950,10-01-2020,19.4,25.4,14.3,-,84,0,31.2,3.7,18.3,-,,,,
Africa,Kenya,Meru,636950,11-01-2020,16.6,27.4,12.2,-,91,0,29.9,4.1,5.4,-,,,,
Africa,Kenya,Meru,636950,12-01-2020,19.3,26.1,13.7,-,84,0,25.4,5.9,9.4,-,,,,
Africa,Kenya,Meru,636950,13-01-2020,19,22.4,15.2,-,90,3.05,20.1,5.2,9.4,-,o,,,
Africa,Kenya,Meru,636950,14-01-2020,19.8,24,16.2,-,79,0,28.6,7.8,9.4,-,,,,
Africa,Kenya,Meru,636950,15-01-2020,18.6,24.5,13.2,-,85,0.25,27.5,2.2,9.4,-,,,,
Africa,Kenya,Meru,636950,16-01-2020,18.4,23,12.6,-,86,0,26.7,1.5,9.4,-,o,,,
Africa,Kenya,Meru,636950,17-01-2020,19.2,24.8,14.2,-,78,6.1,23.2,3.5,9.4,-,,,,
Africa,Kenya,Meru,636950,18-01-2020,18.9,25.5,13.2,-,74,0,31.2,7,18.3,-,,,,
Africa,Kenya,Meru,636950,19-01-2020,18.9,25.6,11.9,-,76,0,29.9,5.2,13,-,,,,
Africa,Kenya,Meru,636950,20-01-2020,18.9,25.8,12.2,-,78,0,28.8,4.8,11.1,-,,,,
Africa,Kenya,Meru,636950,21-01-2020,19.8,26.1,13.5,-,72,0,26.2,5.6,14.8,-,,,,
Africa,Kenya,Meru,636950,22-01-2020,19.6,25.5,13,-,74,0,31.2,5.7,18.3,-,,,,
Africa,Kenya,Meru,636950,23-01-2020,19.1,24.1,13.2,-,87,0,22.5,3,7.6,-,,,,
Africa,Kenya,Meru,636950,24-01-2020,19.1,23.9,15.9,-,86,0.25,13.7,1.3,5.4,-,o,,,
Africa,Kenya,Meru,636950,25-01-2020,18.7,22.8,15.7,-,91,0,21.2,2,5.4,-,o,,,
Africa,Kenya,Meru,636950,26-01-2020,18.5,20.9,16.1,-,94,24.89,22.2,3,9.4,-,o,,,
Africa,Kenya,Meru,636950,27-01-2020,17.7,19.7,16,-,95,1.02,10.3,3.1,7.6,-,o,,,
Africa,Kenya,Meru,636950,28-01-2020,17.6,20.6,15,-,93,40.89,8.9,2,5.4,-,o,,,
Africa,Kenya,Meru,636950,29-01-2020,18.7,23.3,15.2,-,90,9.91,20.1,4.6,18.3,-,o,,,
Africa,Kenya,Meru,636950,30-01-2020,18.7,21.4,15.4,-,90,0,28.8,3.9,14.8,-,,,,
Africa,Kenya,Meru,636950,31-01-2020,19.4,25.4,12.6,-,84,0,29.9,2.6,7.6,-,o,,,
Africa,Kenya,Meru,636950,01-02-2020,18.8,23,16,-,92,12.95,26.9,3,7.6,-,o,,o,
Africa,Kenya,Meru,636950,02-02-2020,18.8,25.1,15,-,88,21.08,26.9,3.1,9.4,-,,,,
Africa,Kenya,Meru,636950,03-02-2020,18.2,23.7,13.2,-,89,5.08,27.5,3.1,9.4,-,,,,
Africa,Kenya,Meru,636950,04-02-2020,18.1,24.1,12.7,-,88,7.87,29.9,2.8,5.4,-,o,,,
Africa,Kenya,Meru,636950,05-02-2020,18.1,24.5,11.9,-,88,2.03,29.9,3.9,9.4,-,,,,
Africa,Kenya,Meru,636950,06-02-2020,18.4,25,11.8,-,86,2.03,27.8,2.6,7.6,-,,,,
Africa,Kenya,Meru,636950,07-02-2020,19,26.5,11.8,-,78,0,29.9,5.4,5.4,-,,,,
Africa,Kenya,Meru,636950,08-02-2020,18.4,24.5,12.6,-,79,0,29.9,4.1,5.4,-,,,,
